event_file;eeg_file;total_votes_received;fraction_of_yes;Mode
Bonobo01383_0_995;Bonobo01383_0;2;0.0;Train
Bonobo01383_0_997;Bonobo01383_0;2;0.0;Train
Bonobo01386_0_3955;Bonobo01386_0;2;0.0;Train
Bonobo01386_0_4071;Bonobo01386_0;2;0.0;Train
Bonobo01386_0_4691;Bonobo01386_0;2;0.0;Train
Bonobo01386_0_4701;Bonobo01386_0;2;0.0;Train
Bonobo01386_0_5581;Bonobo01386_0;2;0.0;Train
Bonobo01386_0_5706;Bonobo01386_0;2;0.0;Train
Bonobo01390_0_127;Bonobo01390_0;2;0.0;Train
Bonobo01392_0_1286;Bonobo01392_0;1;0.0;Train
Bonobo01392_0_3332;Bonobo01392_0;1;0.0;Train
Bonobo01392_0_3383;Bonobo01392_0;1;0.0;Train
Bonobo01392_0_610;Bonobo01392_0;1;0.0;Train
Bonobo01402_0_2895;Bonobo01402_0;1;0.0;Test
Bonobo01414_0_4313;Bonobo01414_0;2;0.0;Train
Bonobo01414_0_6353;Bonobo01414_0;2;0.0;Train
Bonobo01414_0_6545;Bonobo01414_0;2;0.0;Train
Bonobo01445_0_6148;Bonobo01445_0;2;0.0;Train
Bonobo01446_0_3074;Bonobo01446_0;2;0.0;Train
Bonobo01450_0_366;Bonobo01450_0;1;0.0;Train
Bonobo01454_1_10087;Bonobo01454_1;2;0.0;Train
Bonobo01454_1_10408;Bonobo01454_1;2;0.0;Train
Bonobo01454_1_10848;Bonobo01454_1;2;0.0;Train
Bonobo01454_1_10849;Bonobo01454_1;2;0.0;Train
Bonobo01454_1_10864;Bonobo01454_1;2;0.0;Train
Bonobo01454_1_10865;Bonobo01454_1;2;0.0;Train
Bonobo01454_1_11020;Bonobo01454_1;2;0.0;Train
Bonobo01454_1_11575;Bonobo01454_1;2;0.0;Train
Bonobo01454_1_8030;Bonobo01454_1;2;0.0;Train
Bonobo01454_1_8036;Bonobo01454_1;2;0.0;Train
Bonobo01454_1_8264;Bonobo01454_1;2;0.0;Train
Bonobo01454_1_8650;Bonobo01454_1;2;0.0;Train
Bonobo01456_0_3023;Bonobo01456_0;1;0.0;Train
Bonobo01457_0_1209;Bonobo01457_0;1;1.0;Test
Bonobo01457_0_1840;Bonobo01457_0;1;0.0;Test
Bonobo01461_0_1103;Bonobo01461_0;1;0.0;Val
Bonobo01472_0_2927;Bonobo01472_0;2;0.0;Train
Bonobo01472_0_3810;Bonobo01472_0;2;0.0;Train
Bonobo01473_0_1435;Bonobo01473_0;1;1.0;Train
Bonobo01473_0_2308;Bonobo01473_0;1;0.0;Train
Bonobo01473_0_2902;Bonobo01473_0;1;1.0;Train
Bonobo01473_0_3318;Bonobo01473_0;1;1.0;Train
Bonobo01473_0_770;Bonobo01473_0;1;1.0;Train
Bonobo01475_0_1555;Bonobo01475_0;1;0.0;Train
Bonobo01475_0_2882;Bonobo01475_0;1;0.0;Train
Bonobo01477_0_4128;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_4140;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_4381;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_4382;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_4434;Bonobo01477_0;2;0.5;Val
Bonobo01477_0_4435;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_4774;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_4795;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_4796;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_4797;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_4845;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_4846;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_4984;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5003;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5004;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5152;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5215;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5295;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5308;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5426;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5427;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5500;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5537;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5538;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5623;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5649;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5650;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5651;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5677;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5678;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5683;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5684;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5724;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5771;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5772;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5948;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5949;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_5996;Bonobo01477_0;2;0.5;Val
Bonobo01477_0_5997;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_6072;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_6073;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_6336;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_6547;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_6548;Bonobo01477_0;2;0.0;Val
Bonobo01477_0_7334;Bonobo01477_0;2;0.0;Val
Bonobo01485_0_1084;Bonobo01485_0;1;0.0;Train
Bonobo01485_0_17;Bonobo01485_0;1;0.0;Train
Bonobo01485_0_2095;Bonobo01485_0;2;0.0;Train
Bonobo01485_0_431;Bonobo01485_0;1;0.0;Train
Bonobo01490_0_2301;Bonobo01490_0;1;0.0;Train
Bonobo01490_0_2319;Bonobo01490_0;1;0.0;Train
Bonobo01490_0_2548;Bonobo01490_0;1;0.0;Train
Bonobo01491_0_46;Bonobo01491_0;1;1.0;Train
Bonobo01491_0_851;Bonobo01491_0;1;0.0;Train
Bonobo01495_0_3579;Bonobo01495_0;1;0.0;Train
Bonobo01511_0_22;Bonobo01511_0;2;0.0;Train
Bonobo01511_0_43;Bonobo01511_0;2;0.0;Train
Bonobo01511_0_44;Bonobo01511_0;2;0.0;Train
Bonobo01511_0_45;Bonobo01511_0;2;0.0;Train
Bonobo01511_0_46;Bonobo01511_0;2;0.0;Train
Bonobo01511_0_87;Bonobo01511_0;2;0.0;Train
Bonobo01511_0_88;Bonobo01511_0;2;0.0;Train
Bonobo01517_0_1540;Bonobo01517_0;2;0.0;Train
Bonobo01520_0_3478;Bonobo01520_0;1;0.0;Train
Bonobo01522_0_1444;Bonobo01522_0;1;0.0;Train
Bonobo01522_0_2570;Bonobo01522_0;1;0.0;Train
Bonobo01545_0_3510;Bonobo01545_0;1;0.0;Test
Bonobo01546_0_941;Bonobo01546_0;1;0.0;Train
Bonobo01553_0_2794;Bonobo01553_0;1;0.0;Test
Bonobo01556_0_3309;Bonobo01556_0;1;0.0;Val
Bonobo01557_0_3533;Bonobo01557_0;1;0.0;Train
Bonobo01564_0_3422;Bonobo01564_0;1;0.0;Train
Bonobo01587_0_1953;Bonobo01587_0;1;1.0;Train
Bonobo01587_0_1975;Bonobo01587_0;1;0.0;Train
Bonobo01587_0_2237;Bonobo01587_0;1;0.0;Train
Bonobo01587_0_2270;Bonobo01587_0;1;1.0;Train
Bonobo01587_0_2289;Bonobo01587_0;1;0.0;Train
Bonobo01587_0_2462;Bonobo01587_0;1;0.0;Train
Bonobo01587_0_2547;Bonobo01587_0;1;0.0;Train
Bonobo01587_0_2560;Bonobo01587_0;1;1.0;Train
Bonobo01587_0_2894;Bonobo01587_0;1;1.0;Train
Bonobo01587_0_2907;Bonobo01587_0;1;0.0;Train
Bonobo01587_0_3027;Bonobo01587_0;1;1.0;Train
Bonobo01587_0_3488;Bonobo01587_0;2;0.5;Train
Bonobo01589_0_1260;Bonobo01589_0;1;0.0;Train
Bonobo01589_0_1890;Bonobo01589_0;1;1.0;Train
Bonobo01589_0_2027;Bonobo01589_0;1;1.0;Train
Bonobo01599_0_3366;Bonobo01599_0;1;0.0;Train
Bonobo01618_0_1542;Bonobo01618_0;1;0.0;Train
Bonobo01619_0_2415;Bonobo01619_0;1;0.0;Train
Bonobo01619_0_2754;Bonobo01619_0;1;0.0;Train
Bonobo01619_0_295;Bonobo01619_0;1;0.0;Train
Bonobo01619_0_521;Bonobo01619_0;1;0.0;Train
Bonobo01622_0_2164;Bonobo01622_0;1;0.0;Train
Bonobo01622_0_2179;Bonobo01622_0;1;1.0;Train
Bonobo01622_0_2411;Bonobo01622_0;1;0.0;Train
Bonobo01622_0_3259;Bonobo01622_0;2;1.0;Train
Bonobo01623_0_1207;Bonobo01623_0;1;0.0;Train
Bonobo01623_0_1706;Bonobo01623_0;1;0.0;Train
Bonobo01623_0_3576;Bonobo01623_0;2;0.0;Train
Bonobo01623_0_462;Bonobo01623_0;2;0.0;Train
Bonobo01626_0_1181;Bonobo01626_0;2;0.0;Test
Bonobo01626_0_1481;Bonobo01626_0;1;0.0;Test
Bonobo01626_0_1613;Bonobo01626_0;1;0.0;Test
Bonobo01626_0_1718;Bonobo01626_0;1;0.0;Test
Bonobo01626_0_2050;Bonobo01626_0;1;0.0;Test
Bonobo01626_0_3334;Bonobo01626_0;1;0.0;Test
Bonobo01626_0_804;Bonobo01626_0;1;0.0;Test
Bonobo01628_0_55;Bonobo01628_0;1;0.0;Train
Bonobo01639_1_7792;Bonobo01639_1;2;0.0;Train
Bonobo01640_0_2612;Bonobo01640_0;2;0.0;Val
Bonobo01640_0_2736;Bonobo01640_0;2;0.0;Val
Bonobo01640_0_2745;Bonobo01640_0;2;0.0;Val
Bonobo01640_0_2805;Bonobo01640_0;2;0.0;Val
Bonobo01648_0_2937;Bonobo01648_0;2;0.0;Val
Bonobo01651_0_2123;Bonobo01651_0;1;0.0;Test
Bonobo01655_0_1709;Bonobo01655_0;1;0.0;Train
Bonobo01655_0_1894;Bonobo01655_0;1;0.0;Train
Bonobo01655_0_1955;Bonobo01655_0;2;0.0;Train
Bonobo01655_0_2016;Bonobo01655_0;1;0.0;Train
Bonobo01655_0_3332;Bonobo01655_0;1;0.0;Train
Bonobo01655_0_399;Bonobo01655_0;1;0.0;Train
Bonobo01656_0_1806;Bonobo01656_0;2;0.0;Train
Bonobo01656_0_1889;Bonobo01656_0;2;0.0;Train
Bonobo01656_0_2094;Bonobo01656_0;1;0.0;Train
Bonobo01656_0_2563;Bonobo01656_0;2;0.0;Train
Bonobo01656_0_2631;Bonobo01656_0;1;0.0;Train
Bonobo01656_0_2819;Bonobo01656_0;2;0.0;Train
Bonobo01656_0_3373;Bonobo01656_0;1;0.0;Train
Bonobo01656_0_413;Bonobo01656_0;1;0.0;Train
Bonobo01663_0_3472;Bonobo01663_0;1;0.0;Train
Bonobo01667_0_161;Bonobo01667_0;1;1.0;Train
Bonobo01675_0_2752;Bonobo01675_0;1;0.0;Train
Bonobo01679_0_2314;Bonobo01679_0;1;0.0;Train
Bonobo01679_0_2547;Bonobo01679_0;2;0.0;Train
Bonobo01679_0_2695;Bonobo01679_0;1;0.0;Train
Bonobo01687_0_2758;Bonobo01687_0;1;0.0;Test
Bonobo01687_0_2852;Bonobo01687_0;1;0.0;Test
Bonobo01688_0_1101;Bonobo01688_0;2;0.0;Val
Bonobo01688_0_1400;Bonobo01688_0;2;0.0;Val
Bonobo01688_0_1455;Bonobo01688_0;2;0.0;Val
Bonobo01688_0_1787;Bonobo01688_0;2;0.0;Val
Bonobo01688_0_2021;Bonobo01688_0;2;0.0;Val
Bonobo01688_0_2318;Bonobo01688_0;2;0.0;Val
Bonobo01688_0_3313;Bonobo01688_0;2;0.0;Val
Bonobo01688_0_560;Bonobo01688_0;2;0.0;Val
Bonobo01688_0_750;Bonobo01688_0;2;0.0;Val
Bonobo01688_0_897;Bonobo01688_0;2;0.0;Val
Bonobo01689_0_75;Bonobo01689_0;2;0.0;Train
Bonobo01695_0_1938;Bonobo01695_0;1;0.0;Train
Bonobo01695_0_2036;Bonobo01695_0;1;0.0;Train
Bonobo01695_0_281;Bonobo01695_0;1;0.0;Train
Bonobo01695_0_3104;Bonobo01695_0;1;1.0;Train
Bonobo01695_0_329;Bonobo01695_0;2;0.0;Train
Bonobo01695_0_54;Bonobo01695_0;1;0.0;Train
Bonobo01708_0_1224;Bonobo01708_0;1;1.0;Test
Bonobo01708_0_1337;Bonobo01708_0;1;1.0;Test
Bonobo01708_0_1815;Bonobo01708_0;1;0.0;Test
Bonobo01708_0_2328;Bonobo01708_0;1;1.0;Test
Bonobo01715_0_1433;Bonobo01715_0;1;0.0;Train
Bonobo01715_0_1470;Bonobo01715_0;1;0.0;Train
Bonobo01715_0_1647;Bonobo01715_0;1;0.0;Train
Bonobo01715_0_3276;Bonobo01715_0;1;1.0;Train
Bonobo01724_0_3293;Bonobo01724_0;2;0.0;Train
Bonobo01725_0_2165;Bonobo01725_0;1;1.0;Train
Bonobo01725_0_3283;Bonobo01725_0;1;1.0;Train
Bonobo01725_0_3364;Bonobo01725_0;1;1.0;Train
Bonobo01725_0_434;Bonobo01725_0;1;1.0;Train
Bonobo01725_0_638;Bonobo01725_0;1;1.0;Train
Bonobo01725_0_699;Bonobo01725_0;1;1.0;Train
Bonobo01725_0_846;Bonobo01725_0;1;1.0;Train
Bonobo01736_0_1946;Bonobo01736_0;1;0.0;Train
Bonobo01736_0_629;Bonobo01736_0;1;0.0;Train
Bonobo01746_0_1226;Bonobo01746_0;1;0.0;Train
Bonobo01746_0_1857;Bonobo01746_0;1;0.0;Train
Bonobo01746_0_2138;Bonobo01746_0;1;0.0;Train
Bonobo01746_0_2276;Bonobo01746_0;1;0.0;Train
Bonobo01750_0_2529;Bonobo01750_0;1;0.0;Val
Bonobo01751_0_2762;Bonobo01751_0;1;0.0;Train
Bonobo01755_0_4561;Bonobo01755_0;2;0.0;Train
Bonobo01755_0_5752;Bonobo01755_0;2;0.0;Train
Bonobo01755_0_6274;Bonobo01755_0;2;0.0;Train
Bonobo01755_0_6357;Bonobo01755_0;2;0.0;Train
Bonobo01755_0_6358;Bonobo01755_0;2;0.0;Train
Bonobo01755_0_6526;Bonobo01755_0;2;0.0;Train
Bonobo01755_0_6612;Bonobo01755_0;2;0.0;Train
Bonobo01755_0_6825;Bonobo01755_0;2;0.0;Train
Bonobo01755_0_7303;Bonobo01755_0;2;0.0;Train
Bonobo01755_0_7511;Bonobo01755_0;2;0.0;Train
Bonobo01755_0_7993;Bonobo01755_0;2;0.0;Train
Bonobo01758_0_1066;Bonobo01758_0;1;0.0;Train
Bonobo01762_0_4204;Bonobo01762_0;2;0.0;Train
Bonobo01762_0_4244;Bonobo01762_0;2;0.0;Train
Bonobo01762_0_5288;Bonobo01762_0;2;0.0;Train
Bonobo01762_0_6614;Bonobo01762_0;2;0.0;Train
Bonobo01762_0_7069;Bonobo01762_0;2;0.0;Train
Bonobo01762_0_7892;Bonobo01762_0;2;0.0;Train
Bonobo01762_0_7902;Bonobo01762_0;2;0.0;Train
Bonobo01762_0_7920;Bonobo01762_0;2;0.0;Train
Bonobo01762_0_7959;Bonobo01762_0;2;0.0;Train
Bonobo01762_0_8012;Bonobo01762_0;2;0.0;Train
Bonobo01762_0_8139;Bonobo01762_0;2;0.0;Train
Bonobo01770_0_1231;Bonobo01770_0;1;0.0;Train
Bonobo01770_0_1562;Bonobo01770_0;1;0.0;Train
Bonobo01770_0_1637;Bonobo01770_0;1;1.0;Train
Bonobo01770_0_1688;Bonobo01770_0;1;0.0;Train
Bonobo01770_0_1784;Bonobo01770_0;1;0.0;Train
Bonobo01770_0_2718;Bonobo01770_0;1;0.0;Train
Bonobo01770_0_3526;Bonobo01770_0;1;1.0;Train
Bonobo01770_0_705;Bonobo01770_0;1;0.0;Train
Bonobo01776_0_1263;Bonobo01776_0;2;0.0;Train
Bonobo01776_0_1377;Bonobo01776_0;1;0.0;Train
Bonobo01776_0_1417;Bonobo01776_0;1;0.0;Train
Bonobo01776_0_1620;Bonobo01776_0;1;0.0;Train
Bonobo01776_0_1676;Bonobo01776_0;1;1.0;Train
Bonobo01776_0_1836;Bonobo01776_0;1;0.0;Train
Bonobo01776_0_2156;Bonobo01776_0;1;0.0;Train
Bonobo01776_0_2295;Bonobo01776_0;1;0.0;Train
Bonobo01776_0_2429;Bonobo01776_0;1;0.0;Train
Bonobo01776_0_3098;Bonobo01776_0;1;1.0;Train
Bonobo01776_0_3266;Bonobo01776_0;2;0.5;Train
Bonobo01776_0_387;Bonobo01776_0;1;0.0;Train
Bonobo01776_0_788;Bonobo01776_0;1;1.0;Train
Bonobo01776_0_800;Bonobo01776_0;2;1.0;Train
Bonobo01776_0_894;Bonobo01776_0;1;1.0;Train
Bonobo01776_0_921;Bonobo01776_0;2;0.5;Train
Bonobo01785_0_3437;Bonobo01785_0;1;1.0;Train
Bonobo01787_0_3585;Bonobo01787_0;1;0.0;Val
Bonobo01787_0_44;Bonobo01787_0;1;0.0;Val
Bonobo01801_0_3577;Bonobo01801_0;1;0.0;Train
Bonobo01806_0_3068;Bonobo01806_0;1;0.0;Train
Bonobo01814_0_165;Bonobo01814_0;1;0.0;Train
Bonobo01814_0_1835;Bonobo01814_0;1;0.0;Train
Bonobo01816_0_1784;Bonobo01816_0;1;1.0;Train
Bonobo01816_0_2144;Bonobo01816_0;2;0.0;Train
Bonobo01816_0_2328;Bonobo01816_0;1;0.0;Train
Bonobo01816_0_2878;Bonobo01816_0;1;1.0;Train
Bonobo01816_0_2988;Bonobo01816_0;2;0.0;Train
Bonobo01816_0_3033;Bonobo01816_0;2;0.5;Train
Bonobo01816_0_3036;Bonobo01816_0;1;0.0;Train
Bonobo01816_0_3048;Bonobo01816_0;2;0.0;Train
Bonobo01816_0_3154;Bonobo01816_0;1;0.0;Train
Bonobo01821_0_1041;Bonobo01821_0;1;0.0;Train
Bonobo01821_0_1112;Bonobo01821_0;1;1.0;Train
Bonobo01821_0_1275;Bonobo01821_0;1;1.0;Train
Bonobo01821_0_1553;Bonobo01821_0;1;1.0;Train
Bonobo01821_0_1560;Bonobo01821_0;1;0.0;Train
Bonobo01821_0_1617;Bonobo01821_0;1;0.0;Train
Bonobo01821_0_1759;Bonobo01821_0;1;0.0;Train
Bonobo01821_0_2193;Bonobo01821_0;1;0.0;Train
Bonobo01821_0_2411;Bonobo01821_0;1;0.0;Train
Bonobo01821_0_2525;Bonobo01821_0;1;1.0;Train
Bonobo01821_0_2730;Bonobo01821_0;2;0.0;Train
Bonobo01821_0_3283;Bonobo01821_0;2;0.0;Train
Bonobo01821_0_3581;Bonobo01821_0;1;0.0;Train
Bonobo01823_0_1676;Bonobo01823_0;1;0.0;Train
Bonobo01824_0_1781;Bonobo01824_0;1;0.0;Train
Bonobo01824_0_2203;Bonobo01824_0;1;1.0;Train
Bonobo01824_0_2435;Bonobo01824_0;1;0.0;Train
Bonobo01824_0_2775;Bonobo01824_0;2;0.5;Train
Bonobo01824_0_3403;Bonobo01824_0;1;1.0;Train
Bonobo01835_0_2668;Bonobo01835_0;1;0.0;Train
Bonobo01835_0_3456;Bonobo01835_0;1;0.0;Train
Bonobo01836_0_1793;Bonobo01836_0;1;0.0;Train
Bonobo01841_0_132;Bonobo01841_0;2;1.0;Train
Bonobo01841_0_2164;Bonobo01841_0;1;0.0;Train
Bonobo01841_0_2870;Bonobo01841_0;1;0.0;Train
Bonobo01841_0_3193;Bonobo01841_0;1;0.0;Train
Bonobo01841_0_99;Bonobo01841_0;2;0.5;Train
Bonobo01842_0_1069;Bonobo01842_0;1;0.0;Train
Bonobo01842_0_1651;Bonobo01842_0;1;0.0;Train
Bonobo01842_0_2149;Bonobo01842_0;1;0.0;Train
Bonobo01842_0_876;Bonobo01842_0;1;0.0;Train
Bonobo01858_0_4037;Bonobo01858_0;2;0.0;Train
Bonobo01858_0_4055;Bonobo01858_0;2;0.0;Train
Bonobo01858_0_4110;Bonobo01858_0;2;0.0;Train
Bonobo01858_0_4111;Bonobo01858_0;2;0.0;Train
Bonobo01858_0_4118;Bonobo01858_0;2;0.0;Train
Bonobo01858_0_4119;Bonobo01858_0;2;0.0;Train
Bonobo01858_0_4140;Bonobo01858_0;2;0.0;Train
Bonobo01858_0_4160;Bonobo01858_0;2;0.0;Train
Bonobo01858_0_4370;Bonobo01858_0;2;0.0;Train
Bonobo01858_0_4435;Bonobo01858_0;2;0.0;Train
Bonobo01861_0_42;Bonobo01861_0;2;0.0;Test
Bonobo01867_0_2763;Bonobo01867_0;1;0.0;Train
Bonobo01870_0_2535;Bonobo01870_0;1;0.0;Train
Bonobo01879_0_2684;Bonobo01879_0;1;0.0;Train
Bonobo01886_0_1511;Bonobo01886_0;1;1.0;Train
Bonobo01886_0_2028;Bonobo01886_0;1;0.0;Train
Bonobo01886_0_2892;Bonobo01886_0;1;1.0;Train
Bonobo01886_0_3129;Bonobo01886_0;1;1.0;Train
Bonobo01886_0_3276;Bonobo01886_0;1;1.0;Train
Bonobo01886_0_578;Bonobo01886_0;1;1.0;Train
Bonobo01887_0_19;Bonobo01887_0;1;0.0;Val
Bonobo01887_0_2135;Bonobo01887_0;1;0.0;Val
Bonobo01887_0_2779;Bonobo01887_0;1;0.0;Val
Bonobo01887_0_3530;Bonobo01887_0;1;0.0;Val
Bonobo01901_0_2801;Bonobo01901_0;1;0.0;Val
Bonobo01904_0_6465;Bonobo01904_0;2;0.0;Train
Bonobo01923_0_2195;Bonobo01923_0;2;0.0;Train
Bonobo01923_0_4528;Bonobo01923_0;2;0.0;Train
Bonobo01929_0_1029;Bonobo01929_0;2;0.0;Train
Bonobo01929_0_1153;Bonobo01929_0;2;0.0;Train
Bonobo01929_0_2179;Bonobo01929_0;2;0.5;Train
Bonobo01929_0_2195;Bonobo01929_0;2;0.0;Train
Bonobo01929_0_2439;Bonobo01929_0;2;0.5;Train
Bonobo01929_0_38;Bonobo01929_0;2;0.0;Train
Bonobo01943_0_1621;Bonobo01943_0;1;0.0;Train
Bonobo01943_0_2584;Bonobo01943_0;1;1.0;Train
Bonobo01943_0_2905;Bonobo01943_0;2;0.0;Train
Bonobo01943_0_3207;Bonobo01943_0;1;0.0;Train
Bonobo01953_0_195;Bonobo01953_0;1;0.0;Val
Bonobo01958_0_1401;Bonobo01958_0;1;0.0;Train
Bonobo01958_0_230;Bonobo01958_0;1;0.0;Train
Bonobo01961_0_29;Bonobo01961_0;1;0.0;Train
Bonobo01963_0_1867;Bonobo01963_0;1;0.0;Train
Bonobo01963_0_2157;Bonobo01963_0;1;0.0;Train
Bonobo01963_0_849;Bonobo01963_0;1;0.0;Train
Bonobo01974_0_17;Bonobo01974_0;1;0.0;Val
Bonobo01982_0_527;Bonobo01982_0;1;0.0;Train
Bonobo01982_0_59;Bonobo01982_0;1;0.0;Train
Bonobo01982_0_799;Bonobo01982_0;2;0.0;Train
Bonobo01983_0_19;Bonobo01983_0;2;0.0;Train
Bonobo01983_0_23;Bonobo01983_0;2;0.0;Train
Bonobo01983_0_24;Bonobo01983_0;2;0.0;Train
Bonobo01983_0_29;Bonobo01983_0;2;0.0;Train
Bonobo01983_0_30;Bonobo01983_0;2;0.0;Train
Bonobo01983_0_9121;Bonobo01983_0;2;0.0;Train
Bonobo02000_0_2662;Bonobo02000_0;1;0.0;Train
Bonobo02000_0_2870;Bonobo02000_0;1;1.0;Train
Bonobo02000_0_2961;Bonobo02000_0;1;0.0;Train
Bonobo02000_0_3018;Bonobo02000_0;1;0.0;Train
Bonobo02000_0_3386;Bonobo02000_0;1;0.0;Train
Bonobo02001_0_1538;Bonobo02001_0;1;0.0;Train
Bonobo02009_0_2933;Bonobo02009_0;1;1.0;Train
Bonobo02009_0_3410;Bonobo02009_0;2;0.0;Train
Bonobo02016_0_5155;Bonobo02016_0;2;0.0;Train
Bonobo02016_0_6022;Bonobo02016_0;2;0.0;Train
Bonobo02016_0_6192;Bonobo02016_0;2;0.0;Train
Bonobo02016_0_6575;Bonobo02016_0;2;0.0;Train
Bonobo02016_0_7618;Bonobo02016_0;2;0.0;Train
Bonobo02016_0_7991;Bonobo02016_0;2;0.0;Train
Bonobo02016_0_8235;Bonobo02016_0;2;0.0;Train
Bonobo02016_0_8246;Bonobo02016_0;2;0.0;Train
Bonobo02018_0_5062;Bonobo02018_0;2;0.0;Val
Bonobo02018_0_5063;Bonobo02018_0;2;0.0;Val
Bonobo02018_0_5064;Bonobo02018_0;2;0.0;Val
Bonobo02018_0_5078;Bonobo02018_0;2;0.0;Val
Bonobo02018_0_5079;Bonobo02018_0;2;0.0;Val
Bonobo02018_0_8848;Bonobo02018_0;2;0.0;Val
Bonobo02021_0_5288;Bonobo02021_0;2;0.0;Train
Bonobo02021_0_5482;Bonobo02021_0;2;0.0;Train
Bonobo02022_0_6857;Bonobo02022_0;2;0.0;Train
Bonobo02022_0_8672;Bonobo02022_0;2;0.0;Train
Bonobo02022_0_9655;Bonobo02022_0;2;0.0;Train
Bonobo02024_0_3040;Bonobo02024_0;1;0.0;Train
Bonobo02028_0_2016;Bonobo02028_0;1;0.0;Test
Bonobo02031_0_2710;Bonobo02031_0;1;1.0;Test
Bonobo02031_0_2772;Bonobo02031_0;1;0.0;Test
Bonobo02031_0_3065;Bonobo02031_0;1;0.0;Test
Bonobo02031_0_3244;Bonobo02031_0;2;1.0;Test
Bonobo02031_0_3537;Bonobo02031_0;1;0.0;Test
Bonobo02031_0_3551;Bonobo02031_0;1;1.0;Test
Bonobo02037_0_2779;Bonobo02037_0;1;0.0;Train
Bonobo02037_0_3124;Bonobo02037_0;1;0.0;Train
Bonobo02037_0_569;Bonobo02037_0;1;0.0;Train
Bonobo02046_0_1236;Bonobo02046_0;1;1.0;Train
Bonobo02046_0_1275;Bonobo02046_0;2;0.0;Train
Bonobo02046_0_1288;Bonobo02046_0;1;0.0;Train
Bonobo02046_0_1601;Bonobo02046_0;1;0.0;Train
Bonobo02046_0_1894;Bonobo02046_0;2;0.0;Train
Bonobo02046_0_2773;Bonobo02046_0;1;0.0;Train
Bonobo02046_0_2774;Bonobo02046_0;2;0.0;Train
Bonobo02046_0_2977;Bonobo02046_0;2;0.0;Train
Bonobo02046_0_3052;Bonobo02046_0;1;0.0;Train
Bonobo02046_0_3477;Bonobo02046_0;1;0.0;Train
Bonobo02046_0_3535;Bonobo02046_0;1;1.0;Train
Bonobo02051_0_3256;Bonobo02051_0;1;0.0;Train
Bonobo02051_0_750;Bonobo02051_0;1;0.0;Train
Bonobo02058_0_2764;Bonobo02058_0;2;0.0;Train
Bonobo02086_0_2430;Bonobo02086_0;1;0.0;Train
Bonobo02089_0_1017;Bonobo02089_0;1;0.0;Train
Bonobo02089_0_1251;Bonobo02089_0;1;0.0;Train
Bonobo02089_0_1253;Bonobo02089_0;1;0.0;Train
Bonobo02089_0_1291;Bonobo02089_0;1;1.0;Train
Bonobo02089_0_1550;Bonobo02089_0;1;1.0;Train
Bonobo02089_0_2374;Bonobo02089_0;1;0.0;Train
Bonobo02089_0_2476;Bonobo02089_0;1;0.0;Train
Bonobo02089_0_2576;Bonobo02089_0;1;0.0;Train
Bonobo02089_0_3114;Bonobo02089_0;1;0.0;Train
Bonobo02089_0_3238;Bonobo02089_0;1;0.0;Train
Bonobo02089_0_3381;Bonobo02089_0;2;0.0;Train
Bonobo02089_0_653;Bonobo02089_0;1;0.0;Train
